symbol	tx_id	tx_biotype	exon_id	exon_rank
Zfp772	Zfp772	protein_coding	NA	NA
Zfp773	Zfp773	protein_coding	NA	NA
Zfp775	Zfp775	protein_coding	NA	NA
Zfp777	Zfp777	protein_coding	NA	NA
Zfp78	Zfp78	protein_coding	NA	NA
Zfp780b	Zfp780b	protein_coding	NA	NA
Zfp781	Zfp781	protein_coding	NA	NA
Zfp783	Zfp783	transcribed_unprocessed_pseudogene	NA	NA
Zfp784	Zfp784	protein_coding	NA	NA
Zfp786	Zfp786	protein_coding	NA	NA
Zfp787	Zfp787	protein_coding	NA	NA
Zfp788	Zfp788	protein_coding	NA	NA
Zfp790	Zfp790	protein_coding	NA	NA
Zfp791	Zfp791	protein_coding	NA	NA
Zfp799	Zfp799	protein_coding	NA	NA
Zfp800	Zfp800	protein_coding	NA	NA
Zfp804a	Zfp804a	protein_coding	NA	NA
Zfp804b	Zfp804b	protein_coding	NA	NA
Zfp808	Zfp808	protein_coding	NA	NA
Zfp809	Zfp809	protein_coding	NA	NA
Zfp81	Zfp81	protein_coding	NA	NA
Zfp810	Zfp810	protein_coding	NA	NA
Zfp811	Zfp811	protein_coding	NA	NA
Zfp813-ps	Zfp813-ps	lincRNA	NA	NA
Zfp813-ps	Zfp813-ps	processed_pseudogene	NA	NA
Zfp819	Zfp819	protein_coding	NA	NA
Zfp82	Zfp82	protein_coding	NA	NA
Zfp820	Zfp820	protein_coding	NA	NA
Zfp821	Zfp821	protein_coding	NA	NA
Zfp825	Zfp825	protein_coding	NA	NA
Zfp827	Zfp827	protein_coding	NA	NA
Zfp830	Zfp830	protein_coding	NA	NA
Zfp831	Zfp831	protein_coding	NA	NA
Zfp839	Zfp839	protein_coding	NA	NA
Zfp84	Zfp84	protein_coding	NA	NA
Zfp846	Zfp846	protein_coding	NA	NA
Zfp85	Zfp85	protein_coding	NA	NA
Zfp850	Zfp850	protein_coding	NA	NA
Zfp853	Zfp853	protein_coding	NA	NA
Zfp85os	Zfp85os	processed_transcript	NA	NA
Zfp862-ps	Zfp862-ps	transcribed_unitary_pseudogene	NA	NA
Zfp865	Zfp865	protein_coding	NA	NA
Zfp866	Zfp866	protein_coding	NA	NA
Zfp867	Zfp867	protein_coding	NA	NA
Zfp868	Zfp868	protein_coding	NA	NA
Zfp869	Zfp869	protein_coding	NA	NA
Zfp87	Zfp87	protein_coding	NA	NA
Zfp870	Zfp870	protein_coding	NA	NA
Zfp871	Zfp871	protein_coding	NA	NA
Zfp872	Zfp872	protein_coding	NA	NA
Zfp873	Zfp873	protein_coding	NA	NA
Zfp874a	Zfp874a	protein_coding	NA	NA
Zfp874b	Zfp874b	protein_coding	NA	NA
Zfp879	Zfp879	protein_coding	NA	NA
Zfp882	Zfp882	protein_coding	NA	NA
Zfp9	Zfp9	protein_coding	NA	NA
Zfp90	Zfp90	protein_coding	NA	NA
Zfp91	Zfp91	protein_coding	NA	NA
Zfp91	Zfp91	protein_coding	NA	NA
Zfp92	Zfp92	protein_coding	NA	NA
Zfp93	Zfp93	protein_coding	NA	NA
Zfp930	Zfp930	protein_coding	NA	NA
Zfp931	Zfp931	protein_coding	NA	NA
Zfp932	Zfp932	protein_coding	NA	NA
Zfp933	Zfp933	protein_coding	NA	NA
Zfp934	Zfp934	protein_coding	NA	NA
Zfp935	Zfp935	protein_coding	NA	NA
Zfp936	Zfp936	protein_coding	NA	NA
Zfp937	Zfp937	protein_coding	NA	NA
Zfp938	Zfp938	protein_coding	NA	NA
Zfp939	Zfp939	transcribed_unprocessed_pseudogene	NA	NA
Zfp94	Zfp94	protein_coding	NA	NA
Zfp940	Zfp940	protein_coding	NA	NA
Zfp941	Zfp941	protein_coding	NA	NA
Zfp942	Zfp942	protein_coding	NA	NA
Zfp943	Zfp943	protein_coding	NA	NA
Zfp944	Zfp944	protein_coding	NA	NA
Zfp945	Zfp945	protein_coding	NA	NA
Zfp946	Zfp946	protein_coding	NA	NA
Zfp947	Zfp947	protein_coding	NA	NA
Zfp948	Zfp948	protein_coding	NA	NA
Zfp949	Zfp949	protein_coding	NA	NA
Zfp950	Zfp950	protein_coding	NA	NA
Zfp951	Zfp951	protein_coding	NA	NA
Zfp952	Zfp952	protein_coding	NA	NA
Zfp953	Zfp953	protein_coding	NA	NA
Zfp954	Zfp954	protein_coding	NA	NA
Zfp955a	Zfp955a	protein_coding	NA	NA
Zfp955b	Zfp955b	protein_coding	NA	NA
Zfp956	Zfp956	protein_coding	NA	NA
Zfp957	Zfp957	protein_coding	NA	NA
Zfp958	Zfp958	protein_coding	NA	NA
Zfp959	Zfp959	protein_coding	NA	NA
Zfp960	Zfp960	protein_coding	NA	NA
Zfp961	Zfp961	protein_coding	NA	NA
Zfp963	Zfp963	protein_coding	NA	NA
Zfp964	Zfp964	protein_coding	NA	NA
Zfp965	Zfp965	protein_coding	NA	NA
Zfp966	Zfp966	protein_coding	NA	NA
Zfp967	Zfp967	protein_coding	NA	NA
Zfp968	Zfp968	protein_coding	NA	NA
Zfp968-ps	Zfp968-ps	protein_coding	NA	NA
Zfp969	Zfp969	protein_coding	NA	NA
Zfp97	Zfp97	protein_coding	NA	NA
Zfp970	Zfp970	protein_coding	NA	NA
Zfp971	Zfp971	protein_coding	NA	NA
Zfp972	Zfp972	protein_coding	NA	NA
Zfp973	Zfp973	protein_coding	NA	NA
Zfp974	Zfp974	protein_coding	NA	NA
Zfp975	Zfp975	protein_coding	NA	NA
Zfp976	Zfp976	protein_coding	NA	NA
Zfp977	Zfp977	protein_coding	NA	NA
Zfp978	Zfp978	protein_coding	NA	NA
Zfp979	Zfp979	protein_coding	NA	NA
Zfp980	Zfp980	protein_coding	NA	NA
Zfp981	Zfp981	protein_coding	NA	NA
Zfp982	Zfp982	protein_coding	NA	NA
Zfp983	Zfp983	protein_coding	NA	NA
Zfp984	Zfp984	protein_coding	NA	NA
Zfp985	Zfp985	protein_coding	NA	NA
Zfp986	Zfp986	protein_coding	NA	NA
Zfp987	Zfp987	protein_coding	NA	NA
Zfp987	Zfp987	protein_coding	NA	NA
Zfp988	Zfp988	protein_coding	NA	NA
Zfp989	Zfp989	protein_coding	NA	NA
Zfp990	Zfp990	protein_coding	NA	NA
Zfp991	Zfp991	protein_coding	NA	NA
Zfp992	Zfp992	protein_coding	NA	NA
Zfp992	Zfp992	protein_coding	NA	NA
Zfp993	Zfp993	protein_coding	NA	NA
Zfp994	Zfp994	protein_coding	NA	NA
Zfp995	Zfp995	protein_coding	NA	NA
Zfpl1	Zfpl1	protein_coding	NA	NA
Zfpm1	Zfpm1	protein_coding	NA	NA
Zfpm2	Zfpm2	protein_coding	NA	NA
Zfr	Zfr	protein_coding	NA	NA
Zfr2	Zfr2	protein_coding	NA	NA
Zfx	Zfx	protein_coding	NA	NA
Zfy1	Zfy1	protein_coding	NA	NA
Zfy2	Zfy2	protein_coding	NA	NA
Zfyve1	Zfyve1	protein_coding	NA	NA
Zfyve16	Zfyve16	protein_coding	NA	NA
Zfyve19	Zfyve19	protein_coding	NA	NA
Zfyve21	Zfyve21	protein_coding	NA	NA
Zfyve26	Zfyve26	protein_coding	NA	NA
Zfyve27	Zfyve27	protein_coding	NA	NA
Zfyve28	Zfyve28	protein_coding	NA	NA
Zfyve9	Zfyve9	protein_coding	NA	NA
Zg16	Zg16	protein_coding	NA	NA
Zglp1	Zglp1	protein_coding	NA	NA
Zgpat	Zgpat	protein_coding	NA	NA
Zgrf1	Zgrf1	protein_coding	NA	NA
Zhx1	Zhx1	protein_coding	NA	NA
Zhx1	Zhx1	protein_coding	NA	NA
Zhx2	Zhx2	protein_coding	NA	NA
Zhx3	Zhx3	protein_coding	NA	NA
Zic1	Zic1	protein_coding	NA	NA
Zic2	Zic2	protein_coding	NA	NA
Zic3	Zic3	protein_coding	NA	NA
Zic4	Zic4	protein_coding	NA	NA
Zic5	Zic5	protein_coding	NA	NA
Zik1	Zik1	protein_coding	NA	NA
Zim1	Zim1	protein_coding	NA	NA
Zim2	Zim2	processed_transcript	NA	NA
Zim3	Zim3	antisense	NA	NA
Zkscan1	Zkscan1	protein_coding	NA	NA
Zkscan14	Zkscan14	protein_coding	NA	NA
Zkscan16	Zkscan16	protein_coding	NA	NA
Zkscan17	Zkscan17	protein_coding	NA	NA
Zkscan2	Zkscan2	protein_coding	NA	NA
Zkscan3	Zkscan3	protein_coding	NA	NA
Zkscan4	Zkscan4	protein_coding	NA	NA
Zkscan5	Zkscan5	protein_coding	NA	NA
Zkscan6	Zkscan6	protein_coding	NA	NA
Zkscan7	Zkscan7	protein_coding	NA	NA
Zkscan7	Zkscan7	transcribed_unprocessed_pseudogene	NA	NA
Zkscan8	Zkscan8	protein_coding	NA	NA
Zmat1	Zmat1	protein_coding	NA	NA
Zmat2	Zmat2	protein_coding	NA	NA
Zmat3	Zmat3	protein_coding	NA	NA
Zmat4	Zmat4	protein_coding	NA	NA
Zmat5	Zmat5	protein_coding	NA	NA
Zmiz1	Zmiz1	protein_coding	NA	NA
Zmiz1os1	Zmiz1os1	antisense	NA	NA
Zmiz2	Zmiz2	protein_coding	NA	NA
Zmpste24	Zmpste24	protein_coding	NA	NA
Zmym1	Zmym1	protein_coding	NA	NA
Zmym2	Zmym2	protein_coding	NA	NA
Zmym3	Zmym3	protein_coding	NA	NA
Zmym4	Zmym4	protein_coding	NA	NA
Zmym5	Zmym5	protein_coding	NA	NA
Zmym6	Zmym6	protein_coding	NA	NA
Zmynd10	Zmynd10	protein_coding	NA	NA
Zmynd11	Zmynd11	protein_coding	NA	NA
Zmynd12	Zmynd12	protein_coding	NA	NA
Zmynd15	Zmynd15	protein_coding	NA	NA
Zmynd19	Zmynd19	protein_coding	NA	NA
Zmynd8	Zmynd8	protein_coding	NA	NA
Znf41-ps	Znf41-ps	unprocessed_pseudogene	NA	NA
Znfx1	Znfx1	protein_coding	NA	NA
Znhit1	Znhit1	protein_coding	NA	NA
Znhit2	Znhit2	protein_coding	NA	NA
Znhit3	Znhit3	protein_coding	NA	NA
Znhit6	Znhit6	protein_coding	NA	NA
Znrd1	Znrd1	protein_coding	NA	NA
Znrd1as	Znrd1as	protein_coding	NA	NA
Znrd2	Znrd2	protein_coding	NA	NA
Znrf1	Znrf1	protein_coding	NA	NA
Znrf2	Znrf2	protein_coding	NA	NA
Znrf3	Znrf3	protein_coding	NA	NA
Znrf4	Znrf4	protein_coding	NA	NA
Zp1	Zp1	protein_coding	NA	NA
Zp2	Zp2	protein_coding	NA	NA
Zp3	Zp3	protein_coding	NA	NA
Zp3r	Zp3r	protein_coding	NA	NA
Zp4-ps	Zp4-ps	transcribed_unprocessed_pseudogene	NA	NA
Zpbp	Zpbp	protein_coding	NA	NA
Zpbp2	Zpbp2	protein_coding	NA	NA
Zpld1	Zpld1	protein_coding	NA	NA
Zpld2	Zpld2	protein_coding	NA	NA
Zpr1	Zpr1	protein_coding	NA	NA
Zranb1	Zranb1	protein_coding	NA	NA
Zranb2	Zranb2	protein_coding	NA	NA
Zranb3	Zranb3	protein_coding	NA	NA
Zrsr1	Zrsr1	protein_coding	NA	NA
Zrsr2	Zrsr2	protein_coding	NA	NA
Zscan10	Zscan10	protein_coding	NA	NA
Zscan12	Zscan12	protein_coding	NA	NA
Zscan18	Zscan18	protein_coding	NA	NA
Zscan2	Zscan2	protein_coding	NA	NA
Zscan20	Zscan20	protein_coding	NA	NA
Zscan21	Zscan21	protein_coding	NA	NA
Zscan22	Zscan22	protein_coding	NA	NA
Zscan25	Zscan25	protein_coding	NA	NA
Zscan26	Zscan26	protein_coding	NA	NA
Zscan29	Zscan29	protein_coding	NA	NA
Zscan30	Zscan30	transcribed_unprocessed_pseudogene	NA	NA
Zscan4-ps1	Zscan4-ps1	protein_coding	NA	NA
Zscan4-ps2	Zscan4-ps2	protein_coding	NA	NA
Zscan4-ps3	Zscan4-ps3	protein_coding	NA	NA
Zscan4a	Zscan4a	unprocessed_pseudogene	NA	NA
Zscan4b	Zscan4b	protein_coding	NA	NA
Zscan4c	Zscan4c	protein_coding	NA	NA
Zscan4d	Zscan4d	protein_coding	NA	NA
Zscan4e	Zscan4e	protein_coding	NA	NA
Zscan4f	Zscan4f	protein_coding	NA	NA
Zscan5b	Zscan5b	protein_coding	NA	NA
Zswim1	Zswim1	protein_coding	NA	NA
Zswim2	Zswim2	protein_coding	NA	NA
Zswim3	Zswim3	protein_coding	NA	NA
Zswim4	Zswim4	protein_coding	NA	NA
Zswim5	Zswim5	protein_coding	NA	NA
Zswim6	Zswim6	protein_coding	NA	NA
Zswim7	Zswim7	protein_coding	NA	NA
Zswim8	Zswim8	protein_coding	NA	NA
Zswim9	Zswim9	protein_coding	NA	NA
Zup1	Zup1	protein_coding	NA	NA
Zw10	Zw10	protein_coding	NA	NA
Zwilch	Zwilch	protein_coding	NA	NA
Zwint	Zwint	protein_coding	NA	NA
Zxda	Zxda	unprocessed_pseudogene	NA	NA
Zxdb	Zxdb	protein_coding	NA	NA
Zxdc	Zxdc	protein_coding	NA	NA
Zyg11a	Zyg11a	protein_coding	NA	NA
Zyg11b	Zyg11b	protein_coding	NA	NA
Zyx	Zyx	protein_coding	NA	NA
Zzef1	Zzef1	protein_coding	NA	NA
Zzz3	Zzz3	protein_coding	NA	NA
a	a	protein_coding	NA	NA
ccdc198	ccdc198	protein_coding	NA	NA
mt-Atp6	mt-Atp6	protein_coding	NA	NA
mt-Atp8	mt-Atp8	protein_coding	NA	NA
mt-Co1	mt-Co1	protein_coding	NA	NA
mt-Co2	mt-Co2	protein_coding	NA	NA
mt-Co3	mt-Co3	protein_coding	NA	NA
mt-Cytb	mt-Cytb	protein_coding	NA	NA
mt-Nd1	mt-Nd1	protein_coding	NA	NA
mt-Nd2	mt-Nd2	protein_coding	NA	NA
mt-Nd3	mt-Nd3	protein_coding	NA	NA
mt-Nd4	mt-Nd4	protein_coding	NA	NA
mt-Nd4l	mt-Nd4l	protein_coding	NA	NA
mt-Nd5	mt-Nd5	protein_coding	NA	NA
mt-Nd6	mt-Nd6	protein_coding	NA	NA
mt-Rnr1	mt-Rnr1	Mt_rRNA	NA	NA
mt-Rnr2	mt-Rnr2	Mt_rRNA	NA	NA
mt-Ta	mt-Ta	Mt_tRNA	NA	NA
mt-Tc	mt-Tc	Mt_tRNA	NA	NA
mt-Td	mt-Td	Mt_tRNA	NA	NA
mt-Te	mt-Te	Mt_tRNA	NA	NA
mt-Tf	mt-Tf	Mt_tRNA	NA	NA
mt-Tg	mt-Tg	Mt_tRNA	NA	NA
mt-Th	mt-Th	Mt_tRNA	NA	NA
mt-Ti	mt-Ti	Mt_tRNA	NA	NA
mt-Tk	mt-Tk	Mt_tRNA	NA	NA
mt-Tl1	mt-Tl1	Mt_tRNA	NA	NA
mt-Tl2	mt-Tl2	Mt_tRNA	NA	NA
mt-Tm	mt-Tm	Mt_tRNA	NA	NA
mt-Tn	mt-Tn	Mt_tRNA	NA	NA
mt-Tp	mt-Tp	Mt_tRNA	NA	NA
mt-Tq	mt-Tq	Mt_tRNA	NA	NA
mt-Tr	mt-Tr	Mt_tRNA	NA	NA
mt-Ts1	mt-Ts1	Mt_tRNA	NA	NA
mt-Ts2	mt-Ts2	Mt_tRNA	NA	NA
mt-Tt	mt-Tt	Mt_tRNA	NA	NA
mt-Tv	mt-Tv	Mt_tRNA	NA	NA
mt-Tw	mt-Tw	Mt_tRNA	NA	NA
mt-Ty	mt-Ty	Mt_tRNA	NA	NA
n-R5-8s1	n-R5-8s1	rRNA	NA	NA
n-R5s1	n-R5s1	rRNA	NA	NA
n-R5s10	n-R5s10	rRNA	NA	NA
n-R5s100	n-R5s100	rRNA	NA	NA
n-R5s101	n-R5s101	rRNA	NA	NA
n-R5s102	n-R5s102	rRNA	NA	NA
n-R5s103	n-R5s103	rRNA	NA	NA
n-R5s104	n-R5s104	rRNA	NA	NA
n-R5s105	n-R5s105	rRNA	NA	NA
n-R5s106	n-R5s106	rRNA	NA	NA
n-R5s107	n-R5s107	rRNA	NA	NA
n-R5s108	n-R5s108	rRNA	NA	NA
n-R5s109	n-R5s109	rRNA	NA	NA
n-R5s110	n-R5s110	rRNA	NA	NA
n-R5s111	n-R5s111	rRNA	NA	NA
n-R5s112	n-R5s112	rRNA	NA	NA
n-R5s113	n-R5s113	rRNA	NA	NA
n-R5s114	n-R5s114	rRNA	NA	NA
n-R5s115	n-R5s115	rRNA	NA	NA
n-R5s117	n-R5s117	rRNA	NA	NA
n-R5s118	n-R5s118	rRNA	NA	NA
n-R5s119	n-R5s119	rRNA	NA	NA
n-R5s12	n-R5s12	rRNA	NA	NA
n-R5s120	n-R5s120	rRNA	NA	NA
n-R5s121	n-R5s121	rRNA	NA	NA
n-R5s122	n-R5s122	rRNA	NA	NA
n-R5s123	n-R5s123	rRNA	NA	NA
n-R5s124	n-R5s124	rRNA	NA	NA
n-R5s125	n-R5s125	rRNA	NA	NA
n-R5s127	n-R5s127	rRNA	NA	NA
n-R5s128	n-R5s128	rRNA	NA	NA
n-R5s129	n-R5s129	rRNA	NA	NA
n-R5s13	n-R5s13	rRNA	NA	NA
n-R5s130	n-R5s130	rRNA	NA	NA
n-R5s131	n-R5s131	rRNA	NA	NA
n-R5s133	n-R5s133	rRNA	NA	NA
n-R5s134	n-R5s134	rRNA	NA	NA
n-R5s136	n-R5s136	rRNA	NA	NA
n-R5s138	n-R5s138	rRNA	NA	NA
n-R5s139	n-R5s139	rRNA	NA	NA
n-R5s14	n-R5s14	rRNA	NA	NA
n-R5s141	n-R5s141	rRNA	NA	NA
n-R5s142	n-R5s142	rRNA	NA	NA
n-R5s143	n-R5s143	rRNA	NA	NA
n-R5s144	n-R5s144	rRNA	NA	NA
n-R5s146	n-R5s146	rRNA	NA	NA
n-R5s149	n-R5s149	rRNA	NA	NA
n-R5s15	n-R5s15	rRNA	NA	NA
n-R5s150	n-R5s150	rRNA	NA	NA
n-R5s151	n-R5s151	rRNA	NA	NA
n-R5s152	n-R5s152	rRNA	NA	NA
n-R5s153	n-R5s153	rRNA	NA	NA
n-R5s154	n-R5s154	rRNA	NA	NA
n-R5s155	n-R5s155	rRNA	NA	NA
n-R5s156	n-R5s156	rRNA	NA	NA
n-R5s157	n-R5s157	rRNA	NA	NA
n-R5s158	n-R5s158	rRNA	NA	NA
n-R5s159	n-R5s159	rRNA	NA	NA
n-R5s16	n-R5s16	rRNA	NA	NA
n-R5s160	n-R5s160	rRNA	NA	NA
n-R5s161	n-R5s161	rRNA	NA	NA
n-R5s162	n-R5s162	rRNA	NA	NA
n-R5s164	n-R5s164	rRNA	NA	NA
n-R5s165	n-R5s165	rRNA	NA	NA
n-R5s166	n-R5s166	rRNA	NA	NA
n-R5s167	n-R5s167	rRNA	NA	NA
n-R5s168	n-R5s168	rRNA	NA	NA
n-R5s169	n-R5s169	rRNA	NA	NA
n-R5s170	n-R5s170	rRNA	NA	NA
n-R5s171	n-R5s171	rRNA	NA	NA
n-R5s172	n-R5s172	rRNA	NA	NA
n-R5s173	n-R5s173	rRNA	NA	NA
n-R5s174	n-R5s174	rRNA	NA	NA
n-R5s175	n-R5s175	rRNA	NA	NA
n-R5s176	n-R5s176	rRNA	NA	NA
n-R5s178	n-R5s178	rRNA	NA	NA
n-R5s179	n-R5s179	rRNA	NA	NA
n-R5s18	n-R5s18	rRNA	NA	NA
n-R5s180	n-R5s180	rRNA	NA	NA
n-R5s182	n-R5s182	rRNA	NA	NA
n-R5s183	n-R5s183	rRNA	NA	NA
n-R5s185	n-R5s185	rRNA	NA	NA
n-R5s187	n-R5s187	rRNA	NA	NA
n-R5s188	n-R5s188	rRNA	NA	NA
n-R5s189	n-R5s189	rRNA	NA	NA
n-R5s19	n-R5s19	rRNA	NA	NA
n-R5s191	n-R5s191	rRNA	NA	NA
n-R5s192	n-R5s192	rRNA	NA	NA
n-R5s193	n-R5s193	rRNA	NA	NA
n-R5s194	n-R5s194	rRNA	NA	NA
n-R5s195	n-R5s195	rRNA	NA	NA
n-R5s196	n-R5s196	rRNA	NA	NA
n-R5s197	n-R5s197	rRNA	NA	NA
n-R5s198	n-R5s198	rRNA	NA	NA
n-R5s2	n-R5s2	rRNA	NA	NA
n-R5s200	n-R5s200	rRNA	NA	NA
n-R5s201	n-R5s201	rRNA	NA	NA
n-R5s202	n-R5s202	rRNA	NA	NA
n-R5s204	n-R5s204	rRNA	NA	NA
n-R5s205	n-R5s205	rRNA	NA	NA
n-R5s207	n-R5s207	rRNA	NA	NA
n-R5s209	n-R5s209	rRNA	NA	NA
n-R5s21	n-R5s21	rRNA	NA	NA
n-R5s210	n-R5s210	rRNA	NA	NA
n-R5s211	n-R5s211	rRNA	NA	NA
n-R5s213	n-R5s213	rRNA	NA	NA
n-R5s214	n-R5s214	rRNA	NA	NA
n-R5s215	n-R5s215	rRNA	NA	NA
n-R5s216	n-R5s216	rRNA	NA	NA
n-R5s217	n-R5s217	rRNA	NA	NA
n-R5s218	n-R5s218	rRNA	NA	NA
n-R5s219	n-R5s219	rRNA	NA	NA
n-R5s220	n-R5s220	rRNA	NA	NA
n-R5s23	n-R5s23	rRNA	NA	NA
n-R5s24	n-R5s24	rRNA	NA	NA
n-R5s25	n-R5s25	rRNA	NA	NA
n-R5s26	n-R5s26	rRNA	NA	NA
n-R5s27	n-R5s27	rRNA	NA	NA
n-R5s28	n-R5s28	rRNA	NA	NA
n-R5s29	n-R5s29	rRNA	NA	NA
n-R5s3	n-R5s3	rRNA	NA	NA
n-R5s30	n-R5s30	rRNA	NA	NA
n-R5s31	n-R5s31	rRNA	NA	NA
n-R5s32	n-R5s32	rRNA	NA	NA
n-R5s33	n-R5s33	rRNA	NA	NA
n-R5s34	n-R5s34	rRNA	NA	NA
n-R5s36	n-R5s36	rRNA	NA	NA
n-R5s37	n-R5s37	rRNA	NA	NA
n-R5s39	n-R5s39	rRNA	NA	NA
n-R5s40	n-R5s40	rRNA	NA	NA
n-R5s41	n-R5s41	rRNA	NA	NA
n-R5s42	n-R5s42	rRNA	NA	NA
n-R5s43	n-R5s43	rRNA	NA	NA
n-R5s45	n-R5s45	rRNA	NA	NA
n-R5s46	n-R5s46	rRNA	NA	NA
n-R5s47	n-R5s47	rRNA	NA	NA
n-R5s48	n-R5s48	rRNA	NA	NA
n-R5s5	n-R5s5	rRNA	NA	NA
n-R5s50	n-R5s50	rRNA	NA	NA
n-R5s51	n-R5s51	rRNA	NA	NA
n-R5s52	n-R5s52	rRNA	NA	NA
n-R5s54	n-R5s54	rRNA	NA	NA
n-R5s56	n-R5s56	rRNA	NA	NA
n-R5s58	n-R5s58	rRNA	NA	NA
n-R5s6	n-R5s6	rRNA	NA	NA
n-R5s60	n-R5s60	rRNA	NA	NA
n-R5s61	n-R5s61	rRNA	NA	NA
n-R5s62	n-R5s62	rRNA	NA	NA
n-R5s63	n-R5s63	rRNA	NA	NA
n-R5s64	n-R5s64	rRNA	NA	NA
n-R5s65	n-R5s65	rRNA	NA	NA
n-R5s67	n-R5s67	rRNA	NA	NA
n-R5s68	n-R5s68	rRNA	NA	NA
n-R5s69	n-R5s69	rRNA	NA	NA
n-R5s7	n-R5s7	rRNA	NA	NA
n-R5s70	n-R5s70	rRNA	NA	NA
n-R5s71	n-R5s71	rRNA	NA	NA
n-R5s72	n-R5s72	rRNA	NA	NA
n-R5s73	n-R5s73	rRNA	NA	NA
n-R5s74	n-R5s74	rRNA	NA	NA
n-R5s76	n-R5s76	rRNA	NA	NA
n-R5s77	n-R5s77	rRNA	NA	NA
n-R5s79	n-R5s79	rRNA	NA	NA
n-R5s8	n-R5s8	rRNA	NA	NA
n-R5s80	n-R5s80	rRNA	NA	NA
n-R5s82	n-R5s82	rRNA	NA	NA
n-R5s84	n-R5s84	rRNA	NA	NA
n-R5s85	n-R5s85	rRNA	NA	NA
n-R5s86	n-R5s86	rRNA	NA	NA
n-R5s87	n-R5s87	rRNA	NA	NA
n-R5s88	n-R5s88	rRNA	NA	NA
n-R5s89	n-R5s89	rRNA	NA	NA
n-R5s9	n-R5s9	rRNA	NA	NA
n-R5s90	n-R5s90	rRNA	NA	NA
n-R5s92	n-R5s92	rRNA	NA	NA
n-R5s93	n-R5s93	rRNA	NA	NA
n-R5s94	n-R5s94	rRNA	NA	NA
n-R5s95	n-R5s95	rRNA	NA	NA
n-R5s96	n-R5s96	rRNA	NA	NA
n-R5s97	n-R5s97	rRNA	NA	NA
n-R5s98	n-R5s98	rRNA	NA	NA
n-TSaga9	n-TSaga9	miRNA	NA	NA
n-TStga1	n-TStga1	miRNA	NA	NA
RNY1	RNY1	rRNA	NA	NA
RNY3	RNY3	rRNA	NA	NA
Rn18s	Rn18s	rRNA	NA	NA
Rn28s1	Rn28s1	rRNA	NA	NA
Rn4.5s	Rn4.5s	rRNA	NA	NA
Rn45s	Rn45s	rRNA	NA	NA
Rs5-8s1	Rs5-8s1	rRNA	NA	NA
mt-Rnr1	mt-Rnr1	rRNA	NA	NA
mt-Rnr2	mt-Rnr2	rRNA	NA	NA
n-R5s149	n-R5s149	rRNA	NA	NA
tRNA-Ala-AGC-1-1	tRNA-Ala-AGC-1-1	tRNA	NA	NA
tRNA-Ala-AGC-10-1	tRNA-Ala-AGC-10-1	tRNA	NA	NA
tRNA-Ala-AGC-2-1	tRNA-Ala-AGC-2-1	tRNA	NA	NA
tRNA-Ala-AGC-2-2	tRNA-Ala-AGC-2-2	tRNA	NA	NA
tRNA-Ala-AGC-3-1	tRNA-Ala-AGC-3-1	tRNA	NA	NA
tRNA-Ala-AGC-4-1	tRNA-Ala-AGC-4-1	tRNA	NA	NA
tRNA-Ala-AGC-4-2	tRNA-Ala-AGC-4-2	tRNA	NA	NA
tRNA-Ala-AGC-5-1	tRNA-Ala-AGC-5-1	tRNA	NA	NA
tRNA-Ala-AGC-5-2	tRNA-Ala-AGC-5-2	tRNA	NA	NA
tRNA-Ala-AGC-5-3	tRNA-Ala-AGC-5-3	tRNA	NA	NA
tRNA-Ala-AGC-6-1	tRNA-Ala-AGC-6-1	tRNA	NA	NA
tRNA-Ala-AGC-7-1	tRNA-Ala-AGC-7-1	tRNA	NA	NA
tRNA-Ala-AGC-8-1	tRNA-Ala-AGC-8-1	tRNA	NA	NA
tRNA-Ala-CGC-1-1	tRNA-Ala-CGC-1-1	tRNA	NA	NA
tRNA-Ala-CGC-1-2	tRNA-Ala-CGC-1-2	tRNA	NA	NA
tRNA-Ala-CGC-2-1	tRNA-Ala-CGC-2-1	tRNA	NA	NA
tRNA-Ala-CGC-3-1	tRNA-Ala-CGC-3-1	tRNA	NA	NA
tRNA-Ala-CGC-3-2	tRNA-Ala-CGC-3-2	tRNA	NA	NA
tRNA-Ala-CGC-3-3	tRNA-Ala-CGC-3-3	tRNA	NA	NA
tRNA-Ala-CGC-4-1	tRNA-Ala-CGC-4-1	tRNA	NA	NA
tRNA-Ala-CGC-5-1	tRNA-Ala-CGC-5-1	tRNA	NA	NA
tRNA-Ala-CGC-6-1	tRNA-Ala-CGC-6-1	tRNA	NA	NA
tRNA-Ala-CGC-7-1	tRNA-Ala-CGC-7-1	tRNA	NA	NA
tRNA-Ala-TGC-1-1	tRNA-Ala-TGC-1-1	tRNA	NA	NA
tRNA-Ala-TGC-2-1	tRNA-Ala-TGC-2-1	tRNA	NA	NA
tRNA-Ala-TGC-3-1	tRNA-Ala-TGC-3-1	tRNA	NA	NA
tRNA-Ala-TGC-4-1	tRNA-Ala-TGC-4-1	tRNA	NA	NA
tRNA-Ala-TGC-5-1	tRNA-Ala-TGC-5-1	tRNA	NA	NA
tRNA-Ala-TGC-5-2	tRNA-Ala-TGC-5-2	tRNA	NA	NA
tRNA-Ala-TGC-5-3	tRNA-Ala-TGC-5-3	tRNA	NA	NA
